p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.62252378292334e-07,5.70336751332981,0.269,0.053,0.000924504756584667,9,Trem3
2.63059529875219e-131,5.67811491953054,0.774,0.417,5.26119059750437e-128,9,Tpx2
1.48684452626492e-64,5.60113532616174,0.677,0.422,2.97368905252984e-61,9,Anln
7.96279583808502e-164,5.59340121056935,0.859,0.451,1.592559167617e-160,9,Stmn1
8.32193343495293e-29,5.56897662512448,0.503,0.245,1.66438668699059e-25,9,Cdc25b
2.33279666241185e-106,5.5254521145429,0.764,0.432,4.66559332482371e-103,9,Kif15
8.86062419118508e-10,5.48920186278366,0.178,0.274,1.77212483823702e-06,9,Chil1
3.06942099775016e-59,5.45128761826178,0.331,0.077,6.13884199550031e-56,9,Rab44
4.21618462570356e-145,5.43358492037015,0.824,0.473,8.43236925140713e-142,9,Hist1h1b
2.43623760241441e-112,5.30769837847763,0.737,0.345,4.87247520482883e-109,9,Efcab11
5.86030941505467e-10,5.28909636075867,0.517,0.374,1.17206188301093e-06,9,Lockd
5.60267519566729e-18,5.27893476094138,0.22,0.029,1.12053503913346e-14,9,Hist1h3b
7.12225635974482e-146,5.26390244493287,0.804,0.418,1.42445127194896e-142,9,Knstrn
9.2567297030024e-127,5.24509514871631,0.723,0.273,1.85134594060048e-123,9,Mis18bp1
2.60647770419935e-13,5.17874215805936,0.196,0.111,5.2129554083987e-10,9,Hp
1.18071231542286e-25,5.14339160806626,0.57,0.38,2.36142463084572e-22,9,Kif20b
1.98678917576686e-95,5.11711714326538,0.735,0.414,3.97357835153371e-92,9,Cdk1
5.86013740926751e-46,5.11121705292194,0.568,0.295,1.1720274818535e-42,9,Hist1h1a
3.31066580293693e-132,5.10819522856809,0.812,0.517,6.62133160587387e-129,9,Mki67
9.26806888937228e-29,5.07958456761884,0.598,0.384,1.85361377787446e-25,9,Spc24
6.47856603598489e-68,5.06461995269153,0.701,0.483,1.29571320719698e-64,9,Cdca8
3.7002365170201e-15,5.04126381414897,0.438,0.295,7.4004730340402e-12,9,Acpp
2.88047578638912e-51,4.94497308580757,0.653,0.44,5.76095157277824e-48,9,Racgap1
3.63148953557298e-179,4.84989673992411,0.402,0.054,7.26297907114595e-176,9,Klrg1
1.05151728492013e-18,4.83889319042808,0.523,0.323,2.10303456984025e-15,9,Aurkb
6.33886661274591e-116,4.80933233158056,0.792,0.457,1.26777332254918e-112,9,Cdca2
3.26678547111714e-52,4.8043337261288,0.669,0.497,6.53357094223429e-49,9,Ect2
1.99554554535259e-92,4.77206885806964,0.725,0.469,3.99109109070517e-89,9,Tacc3
9.97595366155989e-115,4.75339101832937,0.782,0.504,1.99519073231198e-111,9,Cenpa
1.5238574576222e-52,4.74526600239831,0.545,0.27,3.04771491524439e-49,9,Ccr1
1.50832604537424e-16,4.66338649152442,0.137,0.043,3.01665209074847e-13,9,Adgrg3
8.53178587742723e-13,4.6520094257604,0.192,0.156,1.70635717548545e-09,9,Cd200r3
9.8861518835838e-31,4.650107502175,0.651,0.511,1.97723037671676e-27,9,Il1r2
4.84237282550148e-17,4.60541675023793,0.089,0.012,9.68474565100296e-14,9,Selp
1.81327058084074e-23,4.60391074011071,0.495,0.267,3.62654116168148e-20,9,Hist2h2bb
1.2718923582865e-98,4.43992747408583,0.776,0.477,2.54378471657299e-95,9,Incenp
1.9035167687687e-09,4.42474914351593,0.648,0.516,3.80703353753739e-06,9,Cxcl2
2.18674839176442e-18,4.40829207025313,0.127,0.082,4.37349678352885e-15,9,Iglv1
2.39888188769053e-17,4.39016493765569,0.077,0.16,4.79776377538107e-14,9,Sycp2
9.38487454154081e-118,4.3157837026313,0.804,0.516,1.87697490830816e-114,9,Diaph3
7.13023489170466e-13,4.20095657149015,0.495,0.373,1.42604697834093e-09,9,Hist1h2ae
9.67079351641813e-71,4.1685080620235,0.707,0.472,1.93415870328363e-67,9,Bub1b
1.63857949047657e-21,4.15680858493877,0.451,0.251,3.27715898095315e-18,9,Thbs1
2.88596121415088e-83,4.04262038072449,0.721,0.443,5.77192242830176e-80,9,Smc2
5.32483270425314e-18,4.01335693888609,0.497,0.317,1.06496654085063e-14,9,AA467197
1.89834354948548e-56,3.99049739596606,0.489,0.141,3.79668709897097e-53,9,Ly6c2
4.44605290500465e-109,3.96086068373944,0.606,0.228,8.8921058100093e-106,9,Spp1
9.10155184368329e-07,3.95992899808355,0.119,0.175,0.00182031036873666,9,Clec4e
3.82935854142829e-118,3.95117866361547,0.79,0.496,7.65871708285657e-115,9,Cks2
1.01214173744989e-100,3.93302195332106,0.81,0.553,2.02428347489979e-97,9,H2afx
2.53355893860455e-08,3.89608585210801,0.461,0.306,5.06711787720911e-05,9,Xylt1
1.20001895632692e-22,3.89213681390838,0.568,0.395,2.40003791265385e-19,9,Hist2h2ac
4.20248758377395e-17,3.80585650318423,0.491,0.271,8.4049751675479e-14,9,Hist1h2ap
1.04893894949502e-46,3.79920751566279,0.584,0.324,2.09787789899004e-43,9,Sdk1
2.54460738286925e-21,3.79426275438884,0.154,0.052,5.0892147657385e-18,9,Olfml2b
1.79212146373313e-21,3.74879343064243,0.529,0.366,3.58424292746627e-18,9,St3gal6
5.5914966043877e-72,3.70644877622912,0.725,0.485,1.11829932087754e-68,9,Pglyrp1
5.97180689710138e-07,3.54621032915577,0.541,0.493,0.00119436137942028,9,Ccl6
5.19605375131906e-54,3.53097013643114,0.715,0.511,1.03921075026381e-50,9,Rrm1
1.95789109277272e-39,3.51661640695711,0.287,0.064,3.91578218554543e-36,9,Igfbp6
1.08816231912468e-227,3.47280230947867,0.949,0.687,2.17632463824936e-224,9,Hmgb2
8.29044579654413e-63,3.46292840414724,0.39,0.098,1.65808915930883e-59,9,Acbd7
3.35270786837892e-08,3.42501081584726,0.414,0.23,6.70541573675785e-05,9,Slfn1
3.03918294736985e-128,3.39843705929731,0.855,0.535,6.0783658947397e-125,9,Cks1b
4.47861169993024e-27,3.3666037356541,0.578,0.374,8.95722339986048e-24,9,Ckap4
4.0839475274407e-10,3.35324082295159,0.457,0.294,8.1678950548814e-07,9,Cd33
5.93142118800153e-37,3.34925404764382,0.325,0.115,1.18628423760031e-33,9,Gata2
3.45014099605879e-170,3.31594622609317,0.58,0.121,6.90028199211758e-167,9,Ptpn13
8.16423569772191e-14,3.19896264936904,0.547,0.415,1.63284713954438e-10,9,Myo1d
1.94952631435546e-32,3.18969321276802,0.248,0.422,3.89905262871091e-29,9,Cd14
6.50816795302365e-12,3.18026640790053,0.368,0.234,1.30163359060473e-08,9,1700020L24Rik
1.09821066359236e-30,3.13324407908547,0.426,0.177,2.19642132718473e-27,9,Dmkn
2.24727491885229e-12,3.13199768286665,0.489,0.342,4.49454983770458e-09,9,Mtus1
2.64981066818539e-67,3.12611891916396,0.638,0.326,5.29962133637078e-64,9,Plaur
9.89768957418524e-09,3.12534557013637,0.473,0.343,1.97953791483705e-05,9,Ifitm1
5.52166589723815e-36,3.11056679365238,0.64,0.487,1.10433317944763e-32,9,Cenpp
9.90029834910808e-56,3.08164462422802,0.62,0.32,1.98005966982162e-52,9,Ifitm6
1.2795238729065e-58,3.02609854886994,0.717,0.496,2.559047745813e-55,9,Atad2
3.12894921908317e-65,2.98794544150731,0.76,0.597,6.25789843816635e-62,9,Hist1h4d
5.60347690136818e-44,2.98559116442501,0.085,0.269,1.12069538027364e-40,9,Gm6277
1.16330655397744e-28,2.9684456960943,0.61,0.453,2.32661310795487e-25,9,Hist1h1d
1.854142807609e-32,2.958546495057,0.604,0.401,3.708285615218e-29,9,Hmgn2
8.29885771088678e-52,2.90167917052665,0.624,0.396,1.65977154217736e-48,9,Nav2
5.44696715352666e-63,2.89714494656733,0.739,0.511,1.08939343070533e-59,9,Pola1
1.1301984111288e-23,2.88702402292749,0.489,0.225,2.26039682225759e-20,9,Clec4a2
4.36215048320671e-76,2.88685005506522,0.756,0.506,8.72430096641342e-73,9,Hist1h1e
1.35237020470746e-43,2.85435585080051,0.651,0.448,2.70474040941491e-40,9,Slc2a3
3.73622762484383e-40,2.84614003526834,0.703,0.531,7.47245524968766e-37,9,Gcnt2
1.1858987018751e-79,2.80334869681657,0.786,0.523,2.37179740375021e-76,9,Rac2
3.59921521689722e-55,2.79308600038909,0.703,0.443,7.19843043379444e-52,9,Gm26740
2.33797219076753e-09,2.79287060103477,0.479,0.331,4.67594438153507e-06,9,Rasgrp2
1.18376041686962e-51,2.79039297449694,0.457,0.173,2.36752083373923e-48,9,Acsbg1
5.78489853460182e-33,2.78895970291089,0.618,0.457,1.15697970692036e-29,9,Ripor2
2.6716406402619e-36,2.78709275532757,0.622,0.398,5.3432812805238e-33,9,Entpd1
5.65302770957267e-142,2.77688132010661,0.899,0.606,1.13060554191453e-138,9,Smc4
6.84029303411279e-20,2.75351550852342,0.533,0.356,1.36805860682256e-16,9,Fry
3.64059702055667e-32,2.74558317955051,0.62,0.47,7.28119404111334e-29,9,Cd84
1.45517408651757e-56,2.67843303552784,0.749,0.543,2.91034817303515e-53,9,Ptpre
3.13949265119417e-14,2.67769006465651,0.299,0.18,6.27898530238835e-11,9,Erg
4.81664756858709e-102,2.6620111970169,0.877,0.662,9.63329513717418e-99,9,Lmnb1
1.58700345467159e-17,2.65862400312126,0.026,0.043,3.17400690934318e-14,9,Tnfaip6
5.18870187679997e-13,2.6432608628866,0.141,0.182,1.03774037535999e-09,9,Arhgap24
4.07792542048191e-88,2.62700385403314,0.816,0.523,8.15585084096382e-85,9,Cep128
1.04610048519699e-08,2.62681115575078,0.485,0.347,2.09220097039399e-05,9,Csf1
9.44810619500342e-25,2.62643465615638,0.461,0.23,1.88962123900068e-21,9,Areg
1.93125046508575e-12,2.61320372782453,0.562,0.422,3.86250093017149e-09,9,Fgd4
6.65282931474224e-37,2.59837666885693,0.519,0.238,1.33056586294845e-33,9,Hgf
4.83438041118478e-15,2.59387500231757,0.527,0.396,9.66876082236957e-12,9,Angpt1
1.40538610136839e-32,2.57970399741526,0.509,0.297,2.81077220273678e-29,9,Mgst2
2.54658936319956e-52,2.57723975302156,0.402,0.133,5.09317872639912e-49,9,Gna14
5.66521603650394e-28,2.56053475090344,0.137,0.155,1.13304320730079e-24,9,Tcrg-C4
7.34068807098739e-19,2.55942385597324,0.568,0.471,1.46813761419748e-15,9,Hells
3.81774157398735e-36,2.53110589442758,0.632,0.434,7.63548314797469e-33,9,Rasa3
1.73928736973621e-40,2.52621340972596,0.188,0.29,3.47857473947241e-37,9,Gimap7
2.38437540939524e-51,2.50219718362892,0.632,0.341,4.76875081879048e-48,9,Atp8b4
3.10205081317258e-53,2.49286798218502,0.111,0.203,6.20410162634516e-50,9,Mctp2
1.95636208448035e-66,2.47574449599528,0.754,0.477,3.9127241689607e-63,9,Myo1f
5.41085564700093e-44,2.47288880895758,0.675,0.45,1.08217112940019e-40,9,S100a10
1.39854165718883e-50,2.47111663599108,0.582,0.255,2.79708331437766e-47,9,Ffar2
4.98695692795598e-111,2.44006827720716,0.566,0.201,9.97391385591196e-108,9,Myrip
1.31606912534406e-37,2.43571592015288,0.705,0.537,2.63213825068811e-34,9,Dut
1.145772128691e-07,2.38870417915754,0.483,0.335,0.0002291544257382,9,Sirpb1b
1.08384555103e-50,2.38686919281659,0.448,0.178,2.16769110206e-47,9,Nt5e
1.10258954005218e-25,2.37287282684297,0.436,0.153,2.20517908010436e-22,9,Reln
1.84063767811995e-09,2.3597184198438,0.269,0.277,3.6812753562399e-06,9,1500015L24Rik
4.8523211450207e-32,2.34349203842522,0.438,0.238,9.7046422900414e-29,9,Gata3
6.65761334260789e-59,2.32472895872456,0.574,0.267,1.33152266852158e-55,9,Emp1
8.02637197176931e-38,2.29577650758521,0.41,0.195,1.60527439435386e-34,9,Zdbf2
1.60700747154091e-44,2.2881663493416,0.133,0.017,3.21401494308182e-41,9,Iglv3
8.61847277349312e-108,2.27371182260478,0.947,0.846,1.72369455469862e-104,9,Ptma
6.82063770876351e-07,2.26720274396147,0.281,0.24,0.0013641275417527,9,Tshr
4.21032217457456e-68,2.26561099561275,0.727,0.434,8.42064434914912e-65,9,Alox5ap
1.62362764149683e-23,2.22715212630068,0.061,0.14,3.24725528299365e-20,9,Ccdc80
3.83136722180605e-37,2.21933317632242,0.646,0.459,7.6627344436121e-34,9,Lpcat2
2.40441370775857e-26,2.21544115910189,0.659,0.536,4.80882741551713e-23,9,Emp3
7.74971802488212e-38,2.19934925571278,0.475,0.21,1.54994360497642e-34,9,Chrm3
1.31448371553002e-76,2.19920600959551,0.76,0.487,2.62896743106004e-73,9,Iqgap2
2.00550198169846e-07,2.18744481006337,0.483,0.367,0.000401100396339692,9,Samd9l
9.7694187731757e-44,2.18731456532859,0.428,0.171,1.95388375463514e-40,9,Dach2
2.18101296115214e-33,2.18516997788277,0.624,0.47,4.36202592230429e-30,9,Morrbid
4.29153116532904e-24,2.17621327982316,0.509,0.252,8.58306233065809e-21,9,Itgb3
1.98308526412264e-46,2.17018754148887,0.719,0.529,3.96617052824527e-43,9,Cd53
1.71448706237353e-38,2.16915716644598,0.481,0.237,3.42897412474705e-35,9,Dok2
4.84245770079267e-09,2.16672933851197,0.319,0.376,9.68491540158535e-06,9,Clec4n
3.67045508267792e-45,2.16485123663346,0.63,0.389,7.34091016535584e-42,9,Ctnnd2
1.12099931966931e-72,2.15417758851344,0.527,0.193,2.24199863933862e-69,9,Serpine2
1.35417773567055e-12,2.12955606664271,0.549,0.441,2.70835547134109e-09,9,Ipcef1
3.35406644789676e-29,2.12876916500914,0.279,0.452,6.70813289579352e-26,9,Adrb2
1.69395197342897e-55,2.10475403844783,0.677,0.465,3.38790394685793e-52,9,Ccl3
1.24187818942939e-10,2.10315736659871,0.44,0.265,2.48375637885878e-07,9,Dusp6
3.8479585154025e-62,2.10158088774384,0.156,0.075,7.695917030805e-59,9,D7Ertd443e
7.97575721136302e-54,2.09870350217127,0.505,0.17,1.5951514422726e-50,9,Ctdspl
2.07557831011815e-106,2.08719241119567,0.531,0.159,4.15115662023629e-103,9,Gchfr
2.83223540532587e-37,2.07606603872467,0.671,0.51,5.66447081065174e-34,9,Cebpd
2.43255368159241e-107,2.06848508805933,0.883,0.716,4.86510736318483e-104,9,Hmgb1
6.25677291531366e-13,2.06079560325539,0.63,0.528,1.25135458306273e-09,9,Lgals1
4.97439479477016e-18,2.05815726818573,0.6,0.509,9.94878958954031e-15,9,Ikzf3
5.76660991329744e-18,2.03688229580075,0.012,0.008,1.15332198265949e-14,9,Steap4
3.12463152509272e-17,2.02550599517314,0.64,0.502,6.24926305018543e-14,9,S100a6
3.22772611759755e-07,2.01148641779114,0.547,0.413,0.00064554522351951,9,Il6
4.40828203928296e-76,2.01028166354603,0.871,0.676,8.81656407856591e-73,9,Tuba1b
1.01620809514516e-111,1.9885428157673,0.949,0.78,2.03241619029032e-108,9,Ran
6.62247438840736e-74,1.98552000055911,0.703,0.418,1.32449487768147e-70,9,Cfp
1.35437751375408e-48,1.98319035426791,0.406,0.117,2.70875502750816e-45,9,Negr1
8.37955596682585e-11,1.98166219625272,0.463,0.294,1.67591119336517e-07,9,Sh2d2a
5.45048017471976e-69,1.94910700038529,0.709,0.423,1.09009603494395e-65,9,Itgb7
4.18332842886167e-13,1.94369685563286,0.594,0.502,8.36665685772334e-10,9,Cass4
4.90483065392302e-06,1.92386984498889,0.087,0.186,0.00980966130784603,9,B4galnt3
1.10842088007711e-11,1.92115185115501,0.289,0.049,2.21684176015422e-08,9,Armcx4
7.01043252886751e-38,1.91510265448809,0.814,0.678,1.4020865057735e-34,9,Stk17b
7.9181234190733e-41,1.89543104971636,0.725,0.528,1.58362468381466e-37,9,Hcls1
1.71423028502118e-54,1.89202581306457,0.677,0.438,3.42846057004235e-51,9,Cd300a
5.55769955455709e-17,1.87864257598154,0.19,0.25,1.11153991091142e-13,9,Il17rb
1.82094750867876e-43,1.84279895684942,0.483,0.231,3.64189501735752e-40,9,Lipg
8.68126423992541e-44,1.83921756508362,0.683,0.5,1.73625284798508e-40,9,Ccl4
8.19613862036308e-09,1.82675909993776,0.564,0.506,1.63922772407262e-05,9,Tmx4
2.97725644689269e-96,1.82256246235979,0.489,0.134,5.95451289378538e-93,9,Mansc4
5.50897156107421e-12,1.81753277622579,0.238,0.105,1.10179431221484e-08,9,Fut7
1.27768162825125e-51,1.80264024112282,0.735,0.55,2.55536325650251e-48,9,Sla
1.10428391734677e-23,1.80133233790471,0.602,0.456,2.20856783469355e-20,9,Unc119
1.22907186035867e-06,1.79938072268637,0.541,0.452,0.00245814372071734,9,Tgm2
4.63604994286025e-25,1.79800486600922,0.59,0.36,9.27209988572051e-22,9,Ifi27l2a
9.46786367519549e-27,1.77993093903003,0.244,0.389,1.8935727350391e-23,9,Tarm1
3.10728352408727e-10,1.77548485760593,0.343,0.415,6.21456704817454e-07,9,Xdh
2.18417870456025e-13,1.74364025967541,0.416,0.166,4.3683574091205e-10,9,Ackr1
4.44669557330464e-35,1.73614332835006,0.62,0.426,8.89339114660928e-32,9,Itgal
2.5316272484245e-42,1.72707480973597,0.784,0.595,5.06325449684899e-39,9,Ranbp1
2.65919056727476e-43,1.707178513942,0.125,0.207,5.31838113454951e-40,9,Gm30211
4.00394706587482e-13,1.70487558453911,0.303,0.36,8.00789413174963e-10,9,Ogn
1.55524554341202e-19,1.68388365983412,0.646,0.467,3.11049108682403e-16,9,Gm47283
9.48001679254014e-11,1.66658740735961,0.628,0.558,1.89600335850803e-07,9,Fosl2
1.61563118813651e-22,1.65717073256839,0.103,0.104,3.23126237627303e-19,9,Ifit3b
8.55912272848399e-66,1.65565621630727,0.044,0.018,1.7118245456968e-62,9,Adgrg1
2.47302351802028e-63,1.64558146162714,0.798,0.581,4.94604703604055e-60,9,Fli1
1.73683869065179e-23,1.64291331488902,0.709,0.574,3.47367738130358e-20,9,Gsn
2.9000257250478e-40,1.61879339993527,0.317,0.043,5.8000514500956e-37,9,Xcl1
6.19671421749952e-60,1.61532579231924,0.703,0.472,1.2393428434999e-56,9,Slc43a2
8.72378014559982e-41,1.61452068202605,0.756,0.596,1.74475602911996e-37,9,Stap1
6.25001500120141e-21,1.60425187252606,0.556,0.406,1.25000300024028e-17,9,Eepd1
2.47667476262311e-09,1.59957478626943,0.535,0.396,4.95334952524622e-06,9,Mef2c
3.91939771933201e-08,1.58773090228591,0.287,0.326,7.83879543866403e-05,9,Oasl2
2.35960447466448e-19,1.5862086744965,0.152,0.022,4.71920894932896e-16,9,Gm15675
1.50310015548117e-69,1.57223421997991,0.808,0.59,3.00620031096235e-66,9,Nrros
1.77769716483127e-72,1.567045118806,0.556,0.198,3.55539432966255e-69,9,Atp1a3
8.78093736136855e-54,1.56636061096432,0.806,0.58,1.75618747227371e-50,9,Bcl11a
1.39816209362265e-29,1.55700468033705,0.808,0.69,2.7963241872453e-26,9,Fcer1g
1.85240774607187e-67,1.55678567713321,0.414,0.124,3.70481549214374e-64,9,Il4
6.04245669305412e-61,1.53963459778152,0.697,0.418,1.20849133861082e-57,9,Cyp4f16
6.64004196826253e-17,1.52030679420741,0.513,0.37,1.32800839365251e-13,9,Gmds
1.72991012784642e-42,1.51627490847652,0.762,0.567,3.45982025569285e-39,9,Chn2
9.20452591387615e-44,1.51323703473652,0.713,0.49,1.84090518277523e-40,9,Ldha
3.46655008658546e-30,1.51293796785462,0.582,0.367,6.93310017317092e-27,9,Cd200r1
1.46629796915521e-47,1.50199602247226,0.838,0.674,2.93259593831041e-44,9,Elmsan1
2.82547927320531e-27,1.49681587973612,0.756,0.609,5.65095854641063e-24,9,Pycard
1.42726674630889e-43,1.49645130692853,0.709,0.509,2.85453349261777e-40,9,Gm4258
2.856200333145e-14,1.49529551570969,0.095,0.147,5.71240066629e-11,9,Igha
8.36751048159527e-27,1.48974567695763,0.471,0.229,1.67350209631905e-23,9,Adgb
7.64452919923261e-37,1.48393538811653,0.836,0.738,1.52890583984652e-33,9,Klf2
8.03675754633601e-17,1.48118351220761,0.608,0.497,1.6073515092672e-13,9,Dgat1
2.77540732289016e-19,1.47755767803119,0.533,0.398,5.55081464578033e-16,9,Ptprcap
1.91051849055519e-41,1.47441869332901,0.842,0.7,3.82103698111038e-38,9,Alcam
1.08152396301323e-44,1.47208406977517,0.592,0.335,2.16304792602645e-41,9,Klf12
1.08764568563139e-51,1.45782560387846,0.711,0.492,2.17529137126278e-48,9,Bzw2
2.0013777949953e-21,1.4472099059581,0.628,0.489,4.00275558999059e-18,9,Mndal
6.17252296211393e-127,1.4450264821618,0.382,0.028,1.23450459242279e-123,9,Gal
4.56009476021635e-16,1.44122259865309,0.584,0.445,9.12018952043269e-13,9,Slc15a3
6.79030334151548e-20,1.44016753301908,0.614,0.476,1.3580606683031e-16,9,Gpr141
6.85083966512448e-21,1.43478574747386,0.713,0.602,1.3701679330249e-17,9,Fgr
3.07628932551864e-12,1.43009232660367,0.594,0.51,6.15257865103728e-09,9,Lcp2
8.99086134346047e-62,1.42745898080576,0.893,0.671,1.79817226869209e-58,9,Hsp90b1
1.10362384561327e-113,1.41935803211094,0.556,0.116,2.20724769122655e-110,9,Ccdc192
9.94342470036326e-72,1.41615332546514,0.745,0.478,1.98868494007265e-68,9,Cd68
3.69779013500889e-46,1.40628873203578,0.57,0.35,7.39558027001778e-43,9,Pde1a
5.26724378723918e-15,1.4047204138583,0.477,0.31,1.05344875744784e-11,9,Id1
2.74271091745969e-15,1.40381528264234,0.59,0.387,5.48542183491937e-12,9,Trim69
1.01346657716796e-67,1.39944645451396,0.414,0.119,2.02693315433593e-64,9,Lvrn
3.07011965012203e-08,1.39875073965092,0.123,0.02,6.14023930024406e-05,9,Gm43388
3.54795881020275e-10,1.39447266848473,0.521,0.406,7.0959176204055e-07,9,Cebpb
9.22653585053149e-34,1.39119777962602,0.069,0.162,1.8453071701063e-30,9,Ly6d
1.08667704282164e-39,1.39111482550932,0.149,0.139,2.17335408564328e-36,9,Pou2af1
4.18510785527279e-26,1.39086760212807,0.434,0.237,8.37021571054558e-23,9,Tmem266
1.08684011177e-50,1.37597106836074,0.806,0.604,2.17368022354e-47,9,Mapk14
7.83464466530785e-46,1.36276199553592,0.794,0.613,1.56692893306157e-42,9,Runx3
7.45595802491503e-44,1.35842623389961,0.774,0.594,1.49119160498301e-40,9,Rilpl2
2.77515945283519e-43,1.3576210132284,0.741,0.559,5.55031890567038e-40,9,Arhgap6
1.97690823205984e-12,1.34609281391028,0.333,0.043,3.95381646411968e-09,9,Il22ra2
5.61318362006644e-50,1.34248630757323,0.675,0.461,1.12263672401329e-46,9,Tagap
3.53738001870326e-107,1.33805684557337,0.422,0.04,7.07476003740653e-104,9,Gm48089
3.28495866971043e-35,1.32522012426199,0.731,0.562,6.56991733942086e-32,9,Pik3ap1
1.04449320193366e-41,1.31377156832073,0.808,0.639,2.08898640386732e-38,9,Ier2
2.454177972627e-58,1.30801631747559,0.798,0.549,4.90835594525401e-55,9,Cybb
6.54413429543259e-07,1.30397995455386,0.475,0.378,0.00130882685908652,9,Gm12703
4.99100084215247e-26,1.30307620706205,0.469,0.251,9.98200168430494e-23,9,Itga2b
2.09939096619321e-54,1.28469266028459,0.903,0.721,4.19878193238641e-51,9,Anxa2
4.16566899584779e-48,1.27813525134558,0.788,0.579,8.33133799169559e-45,9,Arhgap15
2.04634476283764e-25,1.27216271478258,0.174,0.288,4.09268952567528e-22,9,Bcl11b
3.92946342383031e-212,1.26932450622911,0.374,0.038,7.85892684766063e-209,9,Rnf32
